Date,ER,DD,dflows,LER,dLER,dPoil,dDate,match,dflows2
05-10-00,27.81,0.307395953,0.001086975,3.325395668,0.215982805,3.934044097,5,110,0.001086975
10-10-00,27.88,0.308029629,-5.87806E-05,3.327909586,0.251391765,-0.266400424,5,115,-5.87806E-05
15-10-00,27.9,0.309261728,0.002049541,3.328626689,0.071710293,10.91877938,7,122,0.002049541
20-10-00,27.93,0.3094321,0.012767655,3.32970138,0.107469113,-6.675322889,4,126,0.012767655
25-10-00,27.91,0.311326505,-0.010325906,3.328985048,-0.071633241,1.648214808,5,131,-0.010325906
01-11-00,27.82,0.323244013,0.000353385,3.325755186,-0.322986105,-5.359578259,5,136,0.000353385
05-11-00,27.81,0.312810807,0.001841829,3.325395668,-0.035951825,2.165438944,5,141,0.001841829
10-11-00,27.72,0.312469735,-0.002765801,3.322154174,-0.324149392,3.131246231,5,146,-0.002765801
15-11-00,27.7,0.31414676,-0.002437408,3.321432413,-0.072176113,3.886979137,6,152,-0.002437408
20-11-00,27.81,0.312247087,0.011489346,3.325395668,0.396325505,0.120955564,4,156,0.011489346
25-11-00,27.88,0.310373135,-0.006108651,3.327909586,0.251391765,0.602592965,5,161,-0.006108651
01-12-00,27.89,0.321794153,-0.000988288,3.328268202,0.035861575,-2.30943111,5,166,-0.000988288
05-12-00,27.91,0.315775809,0.004354318,3.328985048,0.071684591,-6.870746143,5,171,0.004354318
10-12-00,27.95,0.315107419,-0.0026424,3.3304172,0.143215205,-8.662231268,5,176,-0.0026424
15-12-00,27.92,0.319192043,0.002333521,3.329343278,-0.107392171,-13.55339093,7,183,0.002333521
20-12-00,27.95,0.31678089,0.002515723,3.3304172,0.107392171,0.164338574,4,187,0.002515723
25-12-00,27.97,0.319251707,-0.000246496,3.331132507,0.071530761,-9.149971487,5,192,-0.000246496
01-01-01,28.16,0.323132517,0.002498954,3.337902531,0.677002408,1.562183075,5,197,0.002498954
05-01-01,28.48,0.325406186,-0.000983099,3.349202087,1.129955525,8.446162781,5,202,-0.000983099
10-01-01,28.39,0.327203624,-0.000708465,3.34603697,-0.316511606,-1.80703069,5,207,-0.000708465
15-01-01,28.35,0.32591782,0.001800604,3.34462703,-0.140994031,6.030766074,7,214,0.001800604
20-01-01,28.34,0.325138263,-0.000966453,3.344274234,-0.035279591,-3.534217341,4,218,-0.000966453
25-01-01,28.39,0.32732498,0.003858774,3.34603697,0.176273622,8.889588421,5,223,0.003858774
01-02-01,28.4,0.326455438,-0.000900287,3.346389145,0.035217468,-1.678204592,5,228,-0.000900287
05-02-01,28.45,0.33074704,0.001392126,3.348148161,0.175901541,8.330638986,5,233,0.001392126
10-02-01,28.59,0.330933225,0.007740761,3.353057006,0.490884576,5.976938138,5,238,0.007740761
15-02-01,28.67,0.332933806,-0.006892718,3.35585128,0.279427356,-9.534277486,4,242,-0.006892718
20-02-01,28.66,0.340462287,-0.001625726,3.355502422,-0.03488575,-3.058119635,4,246,-0.001625726
25-02-01,28.68,0.333662183,-0.004009286,3.356200016,0.069759333,-4.925237818,5,251,-0.004009286
01-03-01,28.62,0.331611131,-0.002093654,3.354105774,-0.20942416,-2.317919528,5,256,-0.002093654
05-03-01,28.65,0.327725163,0.001081581,3.355153443,0.104766903,0.475813745,5,261,0.001081581
10-03-01,28.62,0.325430056,-0.000309349,3.354105774,-0.104766903,4.221343109,5,266,-0.000309349
15-03-01,28.66,0.326812003,-0.000305034,3.355502422,0.139664827,-8.133921204,7,273,-0.000305034
20-03-01,28.65,0.326427914,0.005980734,3.355153443,-0.034897924,-4.716663706,4,277,0.005980734
25-03-01,28.76,0.326964603,0.006739967,3.358985533,0.383208969,1.114934362,5,282,0.006739967
01-04-01,28.74,0.33259351,-0.003411547,3.358289881,-0.06956522,1.355378648,5,287,-0.003411547
05-04-01,28.86,0.340294216,-0.001676718,3.362456553,0.416667269,2.410756816,5,292,-0.001676718
10-04-01,28.84,0.336750574,-0.001167816,3.361763312,-0.069324093,0.082101811,5,297,-0.001167816
15-04-01,28.82,0.334926444,0.000969562,3.361069591,-0.069372185,10.69185954,6,303,0.000969562
20-04-01,28.9,0.334379644,-0.002397266,3.363841595,0.277200455,-4.757408973,4,307,-0.002397266
25-04-01,28.85,0.334964278,0.002307625,3.362109993,-0.173160216,-0.387447211,5,312,0.002307625
01-05-01,28.83,0.332483883,-0.00076294,3.361416512,-0.06934813,5.476165156,5,317,-0.00076294
05-05-01,28.96,0.335857483,0.001328219,3.365915568,0.449905587,0.914584754,5,322,0.001328219
10-05-01,28.96,0.335102459,-0.002584598,3.365915568,0,0,5,327,-0.002584598
15-05-01,28.99,0.336648881,0.001467251,3.366950943,0.103537542,1.122590098,7,334,0.001467251
20-05-01,29.09,0.334845863,-0.000649319,3.370394473,0.344352957,2.840091492,4,338,-0.000649319
25-05-01,29.08,0.336234871,0.007566779,3.370050653,-0.034381984,0.975277671,5,343,0.007566779
01-06-01,29.14,0.336049848,-0.00547133,3.372111801,0.20611481,-1.045305685,5,348,-0.00547133
05-06-01,29.16,0.343828645,0.001581366,3.372797907,0.068610637,1.391326792,5,353,0.001581366
10-06-01,29.13,0.338183071,-0.000486636,3.371768571,-0.102933617,-1.391326792,5,358,-0.000486636
15-06-01,29.08,0.339378901,-0.000355981,3.370050653,-0.171791831,-0.175284883,6,364,-0.000355981
20-06-01,29.09,0.338971438,-0.00074074,3.370394473,0.034381984,-6.598986623,4,368,-0.00074074
25-06-01,29.1,0.338693621,0.00289082,3.370738174,0.034370167,0.672397005,5,373,0.00289082
01-07-01,29.07,0.337744205,-0.000262974,3.369706715,-0.103145961,-4.492571227,5,378,-0.000262974
05-07-01,29.18,0.341518778,-0.002366854,3.373483543,0.377682852,1.122954685,5,383,-0.002366854
10-07-01,29.22,0.341563601,0.000991089,3.374853406,0.136986323,-1.47403755,5,388,0.000991089
15-07-01,29.2,0.339056215,0.000349698,3.374168709,-0.068469705,-8.01078394,7,395,0.000349698
20-07-01,29.27,0.340569217,0.000863355,3.376563101,0.239439143,-1.149682665,4,399,0.000863355
25-07-01,29.28,0.340996293,0.001285679,3.376904689,0.034158839,4.275588352,5,404,0.001285679
01-08-01,29.32,0.342142224,0.00020843,3.378269877,0.136518793,-0.082101811,5,409,0.00020843
05-08-01,29.36,0.34375035,0.000331416,3.379633204,0.136332673,4.575436886,5,414,0.000331416
10-08-01,29.34,0.343804577,-0.001543327,3.378951773,-0.068143103,-0.827264911,5,419,-0.001543327
15-08-01,29.33,0.344058124,0.000524928,3.378610883,-0.034088973,1.6866452,7,426,0.000524928
20-08-01,29.36,0.342752636,-0.000830364,3.379633204,0.102232076,-4.088682224,4,430,-0.000830364
25-08-01,29.37,0.343353619,0.003526323,3.379973745,0.034054146,3.894016015,5,435,0.003526323
01-09-01,29.41,0.342840878,-0.002034699,3.381334753,0.136100736,3.973020622,5,440,-0.002034699
05-09-01,29.45,0.346732987,-0.004070902,3.38269391,0.135915753,-1.623596171,5,445,-0.004070902
10-09-01,29.43,0.344567432,-0.000579821,3.382014562,-0.067934785,4.72118896,5,450,-0.000579821
15-09-01,29.45,0.340683183,0.000142458,3.38269391,0.067934785,2.368248464,6,456,0.000142458
20-09-01,29.45,0.340105765,-0.004670651,3.38269391,0,-10.29992395,4,460,-0.004670651
25-09-01,29.42,0.340019435,0.001875186,3.381674715,-0.101919492,-20.95764114,5,465,0.001875186
01-10-01,29.39,0.335229932,-0.003128047,3.38065448,-0.102023474,5.836950761,5,470,-0.003128047
05-10-01,29.5,0.337941696,-0.001308,3.384390263,0.373578291,-4.345462925,5,475,-0.001308
10-10-01,29.52,0.334980077,-0.001139176,3.385068,0.067773639,-1.394588604,5,480,-0.001139176
15-10-01,29.5,0.333526905,0.000549824,3.384390263,-0.067773639,-0.388161574,7,487,0.000549824
20-10-01,29.55,0.332768876,-3.40417E-05,3.386083744,0.169348051,-6.840272688,4,491,-3.40417E-05
25-10-01,29.57,0.33346819,0.001817935,3.386760334,0.067659001,5.863225346,5,496,0.001817935
01-11-01,29.68,0.334244969,-0.001851807,3.390473418,0.371308443,-3.700422195,5,501,-0.001851807
05-11-01,29.73,0.336464144,0.002562474,3.392156637,0.168321871,-5.228582367,5,506,0.002562474
10-11-01,29.71,0.33448526,-0.001188237,3.391483689,-0.067294754,4.7690462,5,511,-0.001188237
15-11-01,29.72,0.337116508,0.001151831,3.39182022,0.033653038,-3.967117283,6,517,0.001151831
20-11-01,29.8,0.336532622,0.000559082,3.394508394,0.268817366,-12.6406372,4,521,0.000559082
25-11-01,29.93,0.338654339,0.00620079,3.398861322,0.435292835,17.16912365,5,526,0.00620079
01-12-01,29.9,0.338981564,-0.003555563,3.39785848,-0.100284147,-5.814677818,5,531,-0.003555563
05-12-01,29.93,0.345473819,0.000759143,3.398861322,0.100284147,3.913772904,5,536,0.000759143
10-12-01,29.95,0.342101731,0.003967089,3.399529325,0.06680027,-7.930819188,5,541,0.003967089
15-12-01,30.18,0.34455855,0.004046151,3.407179453,0.765012878,-0.056164,7,548,0.004046151
20-12-01,30.28,0.349243581,-0.004023683,3.410487429,0.330797523,6.681822401,4,552,-0.004023683
25-12-01,30.12,0.352074366,0.002164043,3.405189403,-0.529802564,-2.017053522,5,557,0.002164043
01-01-02,30.1372,0.348317032,-0.002543583,3.405760289,0.057088615,3.684627339,5,562,-0.002543583
05-01-02,30.1372,0.350523834,0.003310488,3.405760289,0,5.62679802,5,567,0.003310488
10-01-02,30.5753,0.351280846,-0.000248068,3.420192493,1.443220438,-1.278286826,5,572,-0.000248068
15-01-02,30.4491,0.353629645,0.002306064,3.416056437,-0.413605639,-6.75448499,7,579,0.002306064
20-01-02,30.5788,0.354345477,-0.000198052,3.420306958,0.425052133,-3.721108743,4,583,-0.000198052
25-01-02,30.538,0.356338346,0.004261735,3.41897181,-0.133514864,3.826928859,5,588,0.004261735
01-02-02,30.6797,0.357187427,-0.005131231,3.423601198,0.462938833,0.842553694,5,593,-0.005131231
05-02-02,30.7299,0.361895528,0.001432539,3.425236122,0.163492389,6.053207921,5,598,0.001432539
10-02-02,30.7644,0.35712387,-0.001119462,3.426358177,0.112205533,-4.234503596,5,603,-0.001119462
15-02-02,30.8281,0.359015917,0.000318736,3.428426612,0.206843439,7.678938205,4,607,0.000318736
20-02-02,30.8949,0.3583956,-0.001590557,3.430591122,0.216451002,-3.840082999,4,611,-0.001590557
25-02-02,30.8409,0.358312823,0.0035292,3.428841731,-0.174939059,-0.198412764,5,616,0.0035292
01-03-02,30.9404,0.357479876,-0.002356086,3.432062773,0.322104216,2.887403916,5,621,-0.002356086
05-03-02,30.9949,0.361457404,-0.000335919,3.433822675,0.175990151,4.064831808,5,626,-0.000335919
10-03-02,30.9946,0.359112752,0.003212772,3.433812996,-0.000967906,6.7602373,5,631,0.003212772
15-03-02,31.0237,0.358994139,-0.000607328,3.434751429,0.093843276,2.817087697,7,638,-0.000607328
20-03-02,31.1248,0.362919521,0.0003277,3.438004929,0.325350054,3.107770305,4,642,0.0003277
25-03-02,31.1168,0.362253099,0.003893198,3.437747866,-0.02570628,1.297140198,5,647,0.003893198
01-04-02,31.1192,0.362592102,-0.000824946,3.437824992,0.007712578,2.033157537,5,652,-0.000824946
05-04-02,31.184,0.366985938,-0.001113731,3.439905143,0.208015073,6.234096226,5,657,-0.001113731
10-04-02,31.1644,0.366020169,-5.56198E-05,3.439276418,-0.062872506,-5.683130645,5,662,-5.56198E-05
15-04-02,31.1734,0.364980565,0.004693805,3.439565167,0.028874936,-9.158869867,6,668,0.004693805
20-04-02,31.1711,0.364908148,-0.004930826,3.439491383,-0.007378357,10.79378367,4,672,-0.004930826
25-04-02,31.1579,0.369477029,0.002376159,3.439067825,-0.042355886,1.151644206,5,677,0.002376159
01-05-02,31.1951,0.36494615,-0.000812242,3.440261031,0.119320656,2.933644001,5,682,-0.000812242
05-05-02,31.1951,0.367356561,0.000809938,3.440261031,0,-4.743822449,5,687,0.000809938
10-05-02,31.2119,0.366673184,-0.001894334,3.440799432,0.053840115,1.389447285,5,692,-0.001894334
15-05-02,31.2453,0.367727599,0.00075954,3.441868965,0.106953252,3.871936392,7,699,0.00075954
20-05-02,31.2553,0.365919793,-4.7468E-05,3.442188962,0.031999693,-6.355572008,4,703,-4.7468E-05
25-05-02,31.285,0.366896433,0.004502058,3.443138749,0.094978765,-5.824533276,5,708,0.004502058
01-06-02,31.3058,0.367001322,-0.003208411,3.443803384,0.066463444,-1.21518361,5,713,-0.003208411
05-06-02,31.3272,0.371716177,-0.000841023,3.44448673,0.068334587,0.630386622,5,718,-0.000841023
10-06-02,31.397,0.369055296,0.001012252,3.446712347,0.222561719,-3.756310158,5,723,0.001012252
15-06-02,31.3965,0.368218802,0.001769375,3.446696422,-0.001592522,3.125923535,6,729,0.001769375
20-06-02,31.4337,0.369501696,-0.001735831,3.447880566,0.118414407,4.653917841,4,733,-0.001735831
25-06-02,31.4725,0.371551161,0.002306421,3.449114149,0.123358286,0.56179923,5,738,0.002306421
01-07-02,31.4471,0.369667773,-0.000470595,3.448306769,-0.080737962,1.351371917,5,743,-0.000470595
05-07-02,31.5128,0.372478734,-0.00142656,3.450393813,0.208704346,0.708106814,5,748,-0.00142656
10-07-02,31.5533,0.372309818,0.001074226,3.451678179,0.12843669,-2.420272868,5,753,0.001074226
15-07-02,31.5555,0.370911081,0.001067012,3.4517479,0.006972086,4.745057924,7,760,0.001067012
20-07-02,31.5332,0.371814306,-0.000863315,3.451040959,-0.070694121,2.309396596,4,764,-0.000863315
25-07-02,31.5035,0.37266076,0.002401415,3.450098651,-0.094230828,-4.948276923,5,769,0.002401415
01-08-02,31.4568,0.371470611,-0.002380197,3.448615176,-0.148347478,3.287861418,5,774,-0.002380197
05-08-02,31.5502,0.374595325,0.001471671,3.451579928,0.296475212,-4.315538447,5,779,0.001471671
10-08-02,31.5828,0.372483326,0.000614898,3.452612669,0.10327405,1.341772301,5,784,0.000614898
15-08-02,31.5405,0.373634221,-0.000836638,3.451272434,-0.134023431,3.694148409,7,791,-0.000836638
20-08-02,31.555,0.374356479,0.000374657,3.451732055,0.045962074,3.598978662,4,795,0.000374657
25-08-02,31.5725,0.373649235,0.003989105,3.452286489,0.05544335,1.339386539,5,800,0.003989105
01-09-02,31.5673,0.373980107,-0.002225447,3.452121775,-0.016471386,-2.549300474,5,805,-0.002225447
05-09-02,31.6117,0.378339045,-0.001534589,3.453527305,0.140553055,0.735027198,5,810,-0.001534589
10-09-02,31.6268,0.376247154,0.00137359,3.454004862,0.047755719,4.859834441,5,815,0.00137359
15-09-02,31.6415,0.374829262,0.001033944,3.45446955,0.04646877,-3.225514426,6,821,0.001033944
20-09-02,31.6425,0.376202939,-0.002667384,3.454501154,0.003160356,2.455202493,4,825,-0.002667384
25-09-02,31.6354,0.377186043,0.001682798,3.454276747,-0.022440694,3.522463618,5,830,0.001682798
01-10-02,31.6827,0.374908524,0.001327377,3.455770791,0.149404385,-1.229103899,5,835,0.001327377
05-10-02,31.68,0.376583252,-0.002172282,3.455685567,-0.008522364,-2.25821651,5,840,-0.002172282
10-10-02,31.6803,0.37790297,-0.001128934,3.455695037,0.000946965,-0.599120735,5,845,-0.001128934
15-10-02,31.6703,0.375658948,-0.002372203,3.455379333,-0.031570341,0.949875216,7,852,-0.002372203
20-10-02,31.6727,0.374553222,0.000686716,3.455455111,0.007577791,-1.197619105,4,856,0.000686716
25-10-02,31.7109,0.372487012,0.004607145,3.45666047,0.120535926,-5.237560616,5,861,0.004607145
01-11-02,31.7701,0.373592047,-0.005386028,3.458525596,0.186512554,-4.858480811,5,866,-0.005386028
05-11-02,31.7744,0.37826274,0.000429031,3.458660934,0.013533823,-1.182979095,5,871,0.000429031
10-11-02,31.7756,0.372930949,0.000785114,3.4586987,0.003776554,-3.429829836,5,876,0.000785114
15-11-02,31.8203,0.373683446,-0.000249127,3.460104451,0.140575123,-6.530509841,6,882,-0.000249127
20-11-02,31.8224,0.374481495,-0.001998194,3.460170444,0.006599343,5.249765212,4,886,-0.001998194
25-11-02,31.8222,0.374231194,0.003043333,3.460164159,-0.00062849,3.03053495,5,891,0.003043333
01-12-02,31.8424,0.372417025,-1.52268E-07,3.460798735,0.063457559,3.605064585,5,896,-1.52268E-07
05-12-02,31.8596,0.375611167,-0.002767874,3.461338749,0.054001446,1.122085675,5,901,-0.002767874
10-12-02,31.8597,0.375611745,0.002018045,3.461341888,0.000313877,0.268972304,5,906,0.002018045
15-12-02,31.86,0.372850147,7.48373E-05,3.461351304,0.000941624,4.611876302,7,913,7.48373E-05
20-12-02,31.8542,0.374808171,-0.000168261,3.461169241,-0.018206303,10.33063736,4,917,-0.000168261
25-12-02,31.7919,0.374424865,0.001536516,3.45921154,-0.19577011,2.189987834,5,922,0.001536516
01-01-03,31.7844,0.374208387,0.011475102,3.458975603,-0.023593698,-2.653718377,5,927,0.011475102
05-01-03,31.7844,0.375765978,-0.001642533,3.458975603,0,0.661815784,5,932,-0.001642533
10-01-03,31.882,0.387638745,-0.001580718,3.462041587,0.306598383,-0.198085241,5,937,-0.001580718
15-01-03,31.835,0.385652233,0.00177183,3.460566313,-0.147527374,3.570648712,7,944,0.00177183
20-01-03,31.8224,0.383987024,9.65813E-05,3.460170444,-0.039586914,0.667410709,4,948,9.65813E-05
25-01-03,31.8015,0.385597768,0.002406802,3.459513458,-0.065698584,-0.539940966,5,953,0.002406802
01-02-03,31.8345,0.385934169,-0.003660682,3.460550607,0.103714888,0.063673991,5,958,-0.003660682
05-02-03,31.8354,0.388376506,-0.002148756,3.460578878,0.002827082,-0.927264837,5,963,-0.002148756
10-02-03,31.8352,0.384752148,-0.004335022,3.460572596,-0.000628233,3.472571137,5,968,-0.004335022
15-02-03,31.6406,0.381190398,-0.000665429,3.454441106,-0.613148979,3.055538654,4,972,-0.000665429
20-02-03,31.581,0.376410947,-0.003798119,3.452555674,-0.188543212,-0.21087521,4,976,-0.003798119
25-02-03,31.55,0.375517504,0.004085439,3.451573589,-0.098208495,0.75109261,5,981,0.004085439
01-03-03,31.5729,0.371956882,-0.0053898,3.452299158,0.072556872,2.014882978,5,986,-0.0053898
05-03-03,31.5809,0.376138111,-0.002605132,3.452552507,0.025334976,0.818000471,5,991,-0.002605132
10-03-03,31.5619,0.370664692,-0.002377709,3.451950697,-0.060181052,0.290528967,5,996,-0.002377709
15-03-03,31.382,0.366752667,-0.000821934,3.44623448,-0.571621682,-1.431726428,7,1003,-0.000821934
20-03-03,31.3976,0.364486508,-0.000473563,3.446731457,0.049697674,-17.93829711,4,1007,-0.000473563
25-03-03,31.3803,0.363539943,-0.001003099,3.446180307,-0.055114938,-6.773611626,5,1012,-0.001003099
01-04-03,31.3801,0.363073043,0.000379122,3.446173934,-0.000637345,5.533560306,5,1017,0.000379122
05-04-03,31.2818,0.361338814,-0.001705724,3.443036459,-0.313747526,-4.745415863,5,1022,-0.001705724
10-04-03,31.2821,0.361717586,-0.001850393,3.443046049,0.000959019,-6.326830017,5,1027,-0.001850393
15-04-03,31.2345,0.359669965,0.000919644,3.441523253,-0.152279584,-1.565354058,6,1033,0.000919644
20-04-03,31.1899,0.357502041,-0.001152052,3.440094324,-0.142892867,2.556049698,4,1037,-0.001152052
25-04-03,31.1,0.357759633,0.001400089,3.437207819,-0.288650527,-5.262241902,5,1042,0.001400089
01-05-03,31.1021,0.356649195,-0.002121103,3.437275341,0.006752184,-1.930399851,5,1047,-0.002121103
05-05-03,31.1021,0.358066654,-0.00071557,3.437275341,0,0.549335842,5,1052,-0.00071557
10-05-03,31.1001,0.355958608,-9.95683E-05,3.437211035,-0.006430641,3.11163872,5,1057,-9.95683E-05
15-05-03,30.9811,0.354370343,-0.003060512,3.433377341,-0.383369348,5.94705536,7,1064,-0.003060512
20-05-03,30.89,0.353600883,-0.002366866,3.430432507,-0.294483421,4.699229544,4,1068,-0.002366866
25-05-03,30.8316,0.350117841,0.000367321,3.428540138,-0.189236888,0.329972802,5,1073,0.000367321
01-06-03,30.709,0.346901632,-0.001316061,3.424555771,-0.398436681,-3.463388419,5,1078,-0.001316061
05-06-03,30.7599,0.347650354,-0.004343653,3.426211894,0.165612242,4.083715166,5,1083,-0.004343653
10-06-03,30.4613,0.344168669,0.001140419,3.416457025,-0.975486818,4.028347195,5,1088,0.001140419
15-06-03,30.5123,0.340225057,-0.003386128,3.418129881,0.167285553,-0.490368758,6,1094,-0.003386128
20-06-03,30.3807,0.340396734,-0.002750768,3.413807538,-0.432234263,-8.306106921,4,1098,-0.002750768
25-06-03,30.3511,0.336789701,-0.000242088,3.412832761,-0.097477771,2.821326871,5,1103,-0.000242088
01-07-03,30.3809,0.334309769,-0.001675616,3.413814121,0.098136081,6.879502798,5,1108,-0.001675616
05-07-03,30.2906,0.333401493,-0.000447795,3.410837433,-0.297668812,-0.869419491,5,1113,-0.000447795
10-07-03,30.4178,0.332666683,-0.00190345,3.415027963,0.419053001,-1.47785941,5,1118,-0.00190345
15-07-03,30.4955,0.332785293,0.002168081,3.417579132,0.255116837,1.092907053,7,1125,0.002168081
20-07-03,30.4316,0.330426687,-0.001064561,3.415481542,-0.209758953,0.245141079,4,1129,-0.001064561
25-07-03,30.3557,0.332040052,0.002725054,3.412984309,-0.249723345,-3.054214671,5,1134,0.002725054
01-08-03,30.2791,0.330440709,-0.004164219,3.410457706,-0.252660323,3.36851561,5,1139,-0.004164219
05-08-03,30.332,0.333579161,0.000634341,3.412203261,0.17455553,4.199285691,5,1144,0.000634341
10-08-03,30.3977,0.32994421,0.001125786,3.414366948,0.216368682,0.500251168,5,1149,0.001125786
15-08-03,30.3287,0.330075743,-0.003081465,3.412094459,-0.227248873,-3.727981681,7,1156,-0.003081465
20-08-03,30.3258,0.331185676,0.000940499,3.411998835,-0.009562357,0.756797558,4,1160,0.000940499
25-08-03,30.31,0.328002751,0.000722345,3.411477691,-0.052114429,3.502041375,5,1165,0.000722345
01-09-03,30.5036,0.330312389,0.000227228,3.417844709,0.636701837,0.528054032,5,1170,0.000227228
05-09-03,30.6396,0.332032189,-0.000420242,3.42229329,0.444858052,-9.996219499,5,1175,-0.000420242
10-09-03,30.6407,0.332265992,-0.000772177,3.422329191,0.003590061,0.544169672,5,1180,-0.000772177
15-09-03,30.659,0.331980195,0.001610143,3.422926257,0.059706656,-4.136483358,6,1186,0.001610143
20-09-03,30.56,0.330499688,0.004878442,3.419691964,-0.323429283,-3.687053581,4,1190,0.004878442
25-09-03,30.451,0.33132241,0.001147335,3.416118834,-0.357312996,4.774632274,5,1195,0.001147335
01-10-03,30.6142,0.337278542,-0.000572086,3.421463954,0.534511927,4.663868887,5,1200,-0.000572086
05-10-03,30.4382,0.337139488,-0.002362206,3.415698399,-0.576555508,2.8427954,5,1205,-0.002362206
10-10-03,30.235,0.335090348,-0.000785294,3.409000194,-0.66982048,4.433140028,5,1210,-0.000785294
15-10-03,30.2348,0.332724321,-0.000303237,3.408993579,-0.000661487,4.022598775,7,1217,-0.000303237
20-10-03,30.0741,0.330768638,-0.000562109,3.403664336,-0.532924263,-3.824186011,4,1221,-0.000562109
25-10-03,29.9156,0.329299484,0.001960982,3.398380083,-0.528425276,-2.136976145,5,1226,0.001960982
01-11-03,29.9451,0.328960318,-0.004473621,3.399365705,0.09856217,-7.569286148,5,1231,-0.004473621
05-11-03,29.8608,0.33031609,-0.001927335,3.396546583,-0.281912172,-0.54754654,5,1236,-0.001927335
10-11-03,29.8113,0.325527198,-0.00291313,3.394887516,-0.165906718,5.032283829,5,1241,-0.00291313
15-11-03,29.8186,0.323668483,-0.002303796,3.39513236,0.024484361,0.969872514,6,1247,-0.002303796
20-11-03,29.7952,0.320592691,-0.001040996,3.394347307,-0.078505317,3.788075501,4,1251,-0.001040996
25-11-03,29.7356,0.317849872,-2.88405E-05,3.392344981,-0.200232552,-7.367404961,5,1256,-2.88405E-05
01-12-03,29.7387,0.316851123,-0.00225918,3.392449228,0.010424671,3.372290049,5,1261,-0.00225918
05-12-03,29.6953,0.316504836,-0.003770285,3.390988784,-0.146044378,1.030936966,5,1266,-0.003770285
10-12-03,29.5529,0.313225223,-0.004858872,3.386181878,-0.480690634,3.427754936,5,1271,-0.004858872
15-12-03,29.4394,0.308667985,0.000627656,3.382333913,-0.384796457,-0.099157172,7,1278,0.000627656
20-12-03,29.245,0.302432107,-0.007834193,3.375708619,-0.662529432,1.802441063,4,1282,-0.007834193
25-12-03,29.245,0.303053141,0.000345615,3.375708619,0,-4.449605184,5,1287,0.000345615
01-01-04,29.4545,0.296937886,-0.002484905,3.3828467,0.713808089,2.845380242,5,1292,-0.002484905
05-01-04,29.4545,0.297284531,-0.004383299,3.3828467,0,-2.506396866,5,1297,-0.004383299
10-01-04,28.9918,0.291574501,-0.002060124,3.367013031,-1.58336684,5.144556706,5,1302,-0.002060124
15-01-04,28.8691,0.286345687,-0.002858084,3.362771819,-0.424121242,2.319405007,7,1309,-0.002858084
20-01-04,28.7961,0.283783888,-0.003961405,3.360239961,-0.253185765,-0.535350043,4,1313,-0.003961405
25-01-04,28.5514,0.279210002,-3.9975E-07,3.351705972,-0.853398963,-0.792522772,5,1318,-3.9975E-07
01-02-04,28.4937,0.274874733,-0.001334365,3.34968301,-0.202296147,-6.407183608,5,1323,-0.001334365
05-02-04,28.5281,0.275114306,-0.003902226,3.350889566,0.120655624,0.541456484,5,1328,-0.003902226
10-02-04,28.4939,0.273561381,-0.001398417,3.349690029,-0.119953716,-1.804918741,5,1333,-0.001398417
15-02-04,28.518,0.269861193,-0.0004089,3.350535467,0.084543758,3.610987899,5,1338,-0.0004089
20-02-04,28.4959,0.268318115,-0.002256375,3.349760217,-0.077524958,4.725798415,4,1342,-0.002256375
25-02-04,28.4931,0.267890133,-0.001668496,3.349661953,-0.009826458,-0.094891672,5,1347,-0.001668496
01-03-04,28.5156,0.265797558,0.000511134,3.350451306,0.078935324,4.153060416,5,1352,0.000511134
05-03-04,28.6654,0.265158479,-0.002588695,3.355690821,0.523951462,1.536406182,5,1357,-0.002588695
10-03-04,28.5216,0.264695527,-0.000942386,3.350661695,-0.502912561,0.803934656,5,1362,-0.000942386
15-03-04,28.5083,0.262037266,0.000449085,3.350195273,-0.046642201,-2.888287415,7,1369,0.000449085
20-03-04,28.5045,0.261071714,0.000119294,3.35006197,-0.01333034,4.972001837,4,1373,0.000119294
25-03-04,28.4852,0.261390485,-0.000221392,3.349384654,-0.06773154,-0.845855998,5,1378,-0.000221392
01-04-04,28.5151,0.261711572,-0.003356878,3.350433772,0.104911738,-5.57121326,5,1383,-0.003356878
05-04-04,28.5095,0.261453263,0.0011428,3.350237365,-0.019640646,-3.466005415,5,1388,0.0011428
10-04-04,28.5065,0.258124442,0.000157797,3.350132131,-0.010523362,8.567458562,5,1393,0.000157797
15-04-04,28.6221,0.260037439,0.001407534,3.354179147,0.404701525,-1.303335985,6,1399,0.001407534
20-04-04,28.6693,0.260511724,0.001442964,3.355826864,0.164771713,3.428907348,4,1403,0.001442964
25-04-04,28.9671,0.263908513,0.000743437,3.366160703,1.033383938,-4.327385989,5,1408,0.000743437
01-05-04,28.9612,0.265299201,-0.001332179,3.365957003,-0.020370009,4.18323143,5,1413,-0.001332179
05-05-04,28.9612,0.266042883,-0.006987505,3.365957003,0,3.987521063,5,1418,-0.006987505
10-05-04,28.953,0.264668508,0.007405192,3.365673826,-0.028317753,3.219044991,5,1423,0.007405192
15-05-04,29.0684,0.258438703,0.000456638,3.369651673,0.39778479,2.779795136,7,1430,0.000456638
20-05-04,28.9924,0.265289844,0.001674785,3.367033727,-0.261794682,0.130463163,4,1434,0.001674785
25-05-04,28.9916,0.265741874,-0.001206492,3.367006133,-0.002759382,2.243229295,5,1439,-0.001206492
