cr_gdp,dy,cr,fd0,fd1,fd2
103.7,5.0177,0,0.46004,0.64647,0.29721
103.2,1.3808,0,0.45641,0.647,0.29068
101.4,1.8371,0,0.45278,0.64752,0.28414
97.9,6.916,0,0.44915,0.64805,0.27761
99.7,-2.0638,0,0.45503,0.6447,0.27395
98.2,3.8899,0,0.46091,0.64136,0.27028
96.7,2.5218,0,0.46679,0.63801,0.26662
99.8,-0.068228,0,0.47266,0.63466,0.26296
105.4,1.3495,0,0.48693,0.64702,0.25618
108.6,3.3024,0,0.50119,0.65937,0.2494
109.7,3.4278,0,0.51545,0.67172,0.24262
109.9,1.2032,0,0.52972,0.68408,0.23585
111.7,1.7379,0,0.54466,0.69677,0.23107
112,3.8131,0,0.5596,0.70947,0.2263
117.5,1.5798,0,0.57455,0.72217,0.22153
121.5,3.563,0,0.58949,0.73486,0.21676
121.6,1.4258,0,0.59524,0.75009,0.22503
123.8,2.2643,0,0.60099,0.76532,0.23329
123.8,2.3074,0,0.60673,0.78054,0.24156
124.5,1.9142,0,0.61248,0.79577,0.24983
124.8,0.65701,0,0.61554,0.79994,0.26687
126.4,-0.0022838,0,0.61859,0.80411,0.28392
128.2,1.5598,0,0.62165,0.80828,0.30097
129.6,1.9661,0,0.6247,0.81245,0.31801
131.4,2.6416,0,0.62532,0.81436,0.3157
134.7,1.6236,0,0.62594,0.81628,0.31338
133,2.0295,0,0.62656,0.81819,0.31106
133.9,2.8133,0,0.62717,0.8201,0.30875
135.5,1.7584,0,0.6281,0.8194,0.30383
138.6,1.3471,0,0.62904,0.81871,0.29892
137.5,3.9956,0,0.62997,0.81801,0.29401
138.1,2.1892,0,0.6309,0.81731,0.28909
138.9,2.0171,0,0.63206,0.81438,0.30352
139.1,1.8016,0,0.63323,0.81145,0.31795
139,1.7603,0,0.63439,0.80852,0.33238
140.5,2.0461,0,0.63556,0.80559,0.34681
143.2,1.8079,0,0.6432,0.79297,0.35004
147.7,1.6706,0,0.65083,0.78035,0.35327
148.5,1.4477,0,0.65847,0.76773,0.3565
154,0.59181,1,0.6661,0.7551,0.35973
154.9,3.3924,1,0.66139,0.74154,0.36097
156.7,0.778,1,0.65667,0.72798,0.36221
163.9,-0.5643,1,0.65196,0.71441,0.36345
162.5,-7.2811,1,0.64724,0.70085,0.36469
162.2,-0.65019,1,0.6506,0.71466,0.39378
166.3,1.5059,1,0.65396,0.72847,0.42287
163.2,2.3128,1,0.65731,0.74228,0.45195
168.9,2.9978,0,0.66067,0.75609,0.48104
160.7,4.4182,0,0.66087,0.75984,0.60211
157,2.5692,0,0.66108,0.7636,0.72318
148.3,2.9472,0,0.66128,0.76735,0.84425
148.1,1.6313,0,0.66148,0.7711,0.96532
144.8,1.533,0,0.66595,0.78558,0.95673
144.7,2.8003,0,0.67042,0.80005,0.94813
141.9,-0.72269,0,0.67488,0.81453,0.93954
142.9,1.2359,0,0.67935,0.82901,0.93094
142.6,1.5666,0,0.68037,0.82571,0.9301
144.7,1.463,0,0.6814,0.82242,0.92926
143.4,1.4219,0,0.68242,0.81912,0.92841
146.3,2.5039,0,0.68344,0.81583,0.92757
148.7,1.8451,0,0.68347,0.81175,0.92134
150.4,2.3169,0,0.68351,0.80768,0.9151
150.5,0.80075,0,0.68354,0.8036,0.90887
150.6,-0.76891,0,0.68357,0.79953,0.90263
149.7,0.0052543,0,0.68465,0.80561,0.89667
148.9,2.0778,0,0.68573,0.81169,0.89071
147.8,2.4253,0,0.68681,0.81777,0.88475
145.9,1.2266,0,0.6879,0.82386,0.87879
143.5,0.73135,0,0.68939,0.83014,0.8574
142.3,0.5635,0,0.69088,0.83643,0.83601
139.6,0.66189,0,0.69238,0.84272,0.81462
139.2,0.7482,0,0.69387,0.84901,0.79323
141.1,2.0825,0,0.69525,0.84856,0.79311
141.5,1.3303,0,0.69663,0.8481,0.79299
142.5,1.0824,0,0.698,0.84765,0.79288
143.5,1.6534,0,0.69938,0.84719,0.79276
147.4,0.66597,0,0.70073,0.84872,0.77975
150.3,1.5383,0,0.70208,0.85024,0.76675
153.9,0.86972,0,0.70344,0.85176,0.75374
156.1,1.6399,0,0.70479,0.85329,0.74073
158,1.7715,0,0.70588,0.84722,0.74393
159.2,0.99843,0,0.70698,0.84116,0.74713
160.8,2.2904,0,0.70807,0.8351,0.75033
164.6,0.48856,0,0.70916,0.82904,0.75353
168.5,0.37054,0,0.70775,0.80689,0.75443
172,0.71031,0,0.70634,0.78473,0.75533
175.9,-3.2137,0,0.70493,0.76258,0.75623
178.5,0.20715,0,0.70352,0.74042,0.75713
181.1,1.2311,0,0.70347,0.71258,0.75399
182.2,2.7466,0,0.70343,0.68474,0.75084
181.6,0.9423,0,0.70339,0.65691,0.7477
179.6,1.988,0,0.70334,0.62907,0.74455
179,1.8121,0,0.70347,0.68848,0.75059
178.2,1.0397,0,0.70359,0.74789,0.75662
176.3,1.3465,0,0.70371,0.8073,0.76266
169,0.83973,0,0.70384,0.86671,0.7687
170.2,0.57638,0,0.70409,0.85962,0.77349
172.9,0.43322,0,0.70435,0.85253,0.77829
172.8,0.63156,0,0.7046,0.84544,0.78309
173.3,0.67776,0,0.70486,0.83835,0.78788
174.6,0.66349,0,0.70404,0.82965,0.78307
176.2,0.41388,0,0.70323,0.82096,0.77826
175.3,0.62925,0,0.70242,0.81227,0.77344
177.3,0.7456,0,0.70161,0.80358,0.76863
177.5,1.1374,0,0.69932,0.81425,0.76382
177.2,0.87966,0,0.69703,0.82493,0.759
176.2,0.91398,0,0.69475,0.8356,0.75419
176.5,0.89307,0,0.69246,0.84628,0.74938
176.7,0.70742,0,0.69126,0.84662,0.7421
178.8,0.3651,0,0.69005,0.84697,0.73483
179.6,0.562,0,0.68885,0.84731,0.72756
179.6,0.87463,0,0.68764,0.84765,0.72028
179.6,0.22534,0,0.68619,0.84799,0.72795
180.7,1.5112,0,0.68475,0.84832,0.73562
180.9,0.74655,0,0.6833,0.84866,0.74328
180.8,0.35005,0,0.68185,0.84899,0.75095
181.3,0.97035,0,0.68185,0.84899,0.75095
181.5,0.50101,0,0.68185,0.84899,0.75095
181.8,0.82418,0,0.68185,0.84899,0.75095
133.2,2.6015,0,0.99788,0.87472,1
133.9,2.6671,0,0.99411,0.8729,1
131.5,3.2613,0,0.99034,0.87107,1
130.8,0.61658,0,0.98658,0.86924,1
127.5,4.9288,0,0.98281,0.86741,1
127.9,-0.96681,0,0.98168,0.8686,1
127.4,1.5194,0,0.98055,0.86978,1
127.6,0.80066,0,0.97941,0.87097,1
139.6,1.5886,0,0.97828,0.87215,1
150.1,-2.0252,0,0.96885,0.86609,1
161.8,1.4947,0,0.95941,0.86003,1
171,2.2068,0,0.94997,0.85397,1
173.8,1.2791,0,0.94054,0.84791,1
173.1,1.7238,0,0.94145,0.8507,1
174.8,-1.3103,0,0.94236,0.8535,1
180.5,-0.17416,0,0.94328,0.8563,1
195.8,-0.92949,0,0.94419,0.8591,1
212.9,2.6402,0,0.95534,0.86266,1
225.1,0.40761,0,0.96648,0.86623,1
237.6,2.9056,0,0.97763,0.8698,1
232.4,-0.77428,0,0.98878,0.87337,1
227.9,0.4144,0,0.98918,0.87281,1
222.4,1.3201,0,0.98958,0.87225,1
219.4,1.415,0,0.98998,0.87168,1
217.6,-0.53603,0,0.99038,0.87112,1
215.7,1.2226,0,0.98873,0.86712,1
213.4,1.8567,0,0.98707,0.86313,1
209.8,0.02793,0,0.98542,0.85913,1
210.4,2.6522,0,0.98376,0.85513,1
212.3,-0.073425,0,0.98423,0.85374,1
214.9,1.1275,0,0.98469,0.85234,1
217.3,2.5106,0,0.98515,0.85094,1
253,3.6944,0,0.98562,0.84955,1
282.3,2.2952,0,0.98718,0.85331,1
310.5,0.29238,0,0.98874,0.85707,1
338.7,0.092497,0,0.9903,0.86083,1
333.7,-0.27089,1,0.99186,0.86459,1
332.5,-0.82265,1,0.99158,0.86777,1
331.9,-0.8729,1,0.99129,0.87095,1
333.3,-3.1574,1,0.99101,0.87413,1
348.5,-1.5266,1,0.99072,0.87731,1
367.1,-1.643,1,0.98907,0.87121,1
383.7,1.685,1,0.98743,0.86511,1
383.7,1.8513,1,0.98578,0.859,1
378.3,1.4181,1,0.98413,0.8529,1
366.5,1.9417,1,0.9846,0.84906,1
357.1,-0.21257,1,0.98506,0.84523,1
349.4,0.61807,1,0.98553,0.84139,1
343.9,2.0246,1,0.986,0.83755,1
351.8,-0.99115,1,0.97988,0.84152,1
351.6,0.74412,1,0.97377,0.84549,1
356,0.10254,1,0.96765,0.84946,1
368.1,-1.4388,1,0.96153,0.85343,1
371.7,1.0619,1,0.95829,0.85222,1
378,-0.3295,1,0.95504,0.85101,1
379.4,0.98857,1,0.95179,0.8498,1
382.6,0.42884,0,0.94854,0.84859,1
383.2,2.5188,0,0.95695,0.84191,1
383.9,1.6276,0,0.96536,0.83522,1
383.7,-1.5529,0,0.97377,0.82853,1
387.1,3.9162,0,0.98219,0.82185,1
389.8,-1.809,0,0.98577,0.82966,1
395.4,2.2585,0,0.98936,0.83747,1
401.1,0.99362,0,0.99294,0.84528,1
408.3,2.5761,0,0.99653,0.85309,1
407.5,0.40099,0,0.99739,0.83932,1
412.6,-0.8995,0,0.99826,0.82555,1
414.4,1.5258,0,0.99913,0.81179,1
419.8,1.1849,0,1,0.79802,1
417.6,2.2981,0,1,0.79802,1
415.8,0.88414,0,1,0.79802,1
427,1.2707,0,1,0.79802,1
34.4,2.8547,0,0.18943,0.72237,0.19611
33.7,2.2084,1,0.18985,0.72309,0.20494
34.2,2.5581,1,0.17945,0.69395,0.20536
34.4,0.5214,1,0.16905,0.66481,0.20577
35.9,1.7757,1,0.15865,0.63568,0.20619
38.5,-1.9456,1,0.14824,0.60654,0.20661
35.9,0.15227,1,0.142,0.58102,0.20685
34.1,-0.7218,1,0.13576,0.55549,0.2071
30.2,-2.2187,1,0.12952,0.52997,0.20735
27.1,-0.74212,1,0.12328,0.50444,0.2076
26.3,-2.0312,1,0.12708,0.5171,0.21316
23.7,0.82672,1,0.13088,0.52976,0.21871
24.1,1.1439,1,0.13468,0.54243,0.22427
22.6,2.7227,1,0.13848,0.55509,0.22982
24.1,-1.4828,1,0.1355,0.54324,0.23283
24.4,2.3927,1,0.13252,0.5314,0.23584
27,-0.88514,1,0.12953,0.51955,0.23885
27.2,1.8126,1,0.12655,0.5077,0.24186
26.9,-0.086679,1,0.12716,0.51005,0.25518
30.9,0.62346,1,0.12778,0.5124,0.26851
31.6,-0.27187,1,0.12839,0.51475,0.28184
30.8,-1.9471,1,0.129,0.5171,0.29517
34.6,-0.37422,1,0.12836,0.51456,0.29818
35.1,-1.9165,1,0.12773,0.51202,0.30118
35.1,-0.2734,1,0.12709,0.50948,0.30419
33.2,0.5957,1,0.12645,0.50694,0.3072
32.6,2.6995,1,0.12367,0.49365,0.31223
30.7,0.107,1,0.12089,0.48037,0.31726
33.7,1.2011,1,0.11811,0.46709,0.32229
25.5,-0.6778,1,0.11533,0.45381,0.32732
21.3,-0.32137,1,0.1268,0.48564,0.33659
19.1,0.12335,1,0.13828,0.51748,0.34586
20.1,1.9726,1,0.14976,0.54932,0.35513
19.2,1.8563,1,0.16124,0.58116,0.3644
20.6,0.038198,1,0.16608,0.59222,0.37534
21.8,1.847,1,0.17091,0.60329,0.38628
25.3,-0.88568,1,0.17575,0.61435,0.39722
22.3,2.1509,1,0.18059,0.62541,0.40816
24.3,2.1466,1,0.18949,0.64068,0.40293
24.3,1.3549,1,0.1984,0.65594,0.3977
26.4,1.2629,1,0.20731,0.6712,0.39247
26.5,0.27523,1,0.21622,0.68646,0.38724
28.2,1.5186,1,0.22338,0.69061,0.39664
29.4,0.18577,1,0.23053,0.69475,0.40605
33.3,1.7901,1,0.23769,0.6989,0.41545
34.3,-0.0087417,1,0.24485,0.70305,0.42486
36.3,1.6265,1,0.2459,0.70242,0.42642
37.9,0.92429,1,0.24694,0.7018,0.42797
39.7,0.083273,1,0.24799,0.70118,0.42953
40.6,-0.041929,0,0.24904,0.70055,0.43109
42.3,0.25827,0,0.25704,0.69201,0.42369
43.7,1.0698,0,0.26505,0.68347,0.41629
45.1,1.2529,0,0.27305,0.67493,0.4089
46.4,1.0297,1,0.28105,0.66639,0.4015
47.8,2.0797,1,0.27264,0.63618,0.4055
48.4,0.80756,1,0.26422,0.60596,0.40949
49.5,1.1094,1,0.2558,0.57574,0.41349
50.8,-5.9167,1,0.24739,0.54552,0.41749
51.1,-5.0246,1,0.24562,0.55054,0.42576
50.6,1.9302,1,0.24385,0.55556,0.43404
49.5,1.8457,1,0.24209,0.56059,0.44231
46.7,2.4952,1,0.24032,0.56561,0.45058
44.5,1.4593,1,0.24649,0.58227,0.44347
42.5,1.7402,1,0.25267,0.59893,0.43636
40.7,2.9078,1,0.25884,0.61559,0.42925
40.1,0.15227,1,0.26501,0.63225,0.42214
38.7,2.3154,1,0.26245,0.61762,0.41652
36.1,1.9154,1,0.25989,0.603,0.41089
34.6,2.3874,1,0.25733,0.58837,0.40527
34.2,0.94487,0,0.25477,0.57374,0.39964
34.2,0.73159,0,0.25118,0.56842,0.40858
34,0.45912,0,0.24759,0.56311,0.41753
32,0.14633,0,0.244,0.55779,0.42647
31,1.0905,0,0.2404,0.55247,0.43541
30.2,0.57312,0,0.23973,0.54032,0.45104
27.9,0.81199,0,0.23905,0.52816,0.46667
27,1.0112,0,0.23837,0.51601,0.4823
26.3,1.8388,0,0.2377,0.50386,0.49793
26.6,1.5963,0,0.24086,0.51879,0.50001
25.7,0.78334,0,0.24401,0.53373,0.50209
25.1,-0.69287,0,0.24717,0.54866,0.50418
24.7,0.15164,0,0.25033,0.5636,0.50626
23.6,-0.61846,0,0.25296,0.56323,0.49716
23.7,0.030347,0,0.2556,0.56287,0.48807
23.8,-0.49149,0,0.25823,0.56251,0.47897
23.2,-0.60506,0,0.26086,0.56215,0.46988
24.1,0.87353,0,0.26458,0.5786,0.47807
24.3,0.6699,0,0.2683,0.59505,0.48626
24.6,0.30086,0,0.27202,0.6115,0.49446
24.4,0.27968,0,0.27574,0.62796,0.50265
24.2,0.18937,0,0.26967,0.60434,0.50877
24.6,-0.0054553,0,0.26361,0.58073,0.5149
24.9,1.037,0,0.25754,0.55711,0.52103
24.8,1.2656,0,0.25147,0.5335,0.52715
24.5,1.6769,0,0.25488,0.5833,0.53004
24.2,-0.13104,0,0.25828,0.63311,0.53293
24,1.2196,0,0.26168,0.68292,0.53582
24.1,0.1641,0,0.26508,0.73273,0.5387
23.9,0.31199,0,0.26949,0.6615,0.54726
23.5,0.90735,0,0.2739,0.59026,0.55581
24,1.5709,0,0.27831,0.51903,0.56437
24.2,1.7489,0,0.28271,0.4478,0.57292
24.7,0.97482,0,0.29035,0.52049,0.57504
24.7,0.31234,0,0.29799,0.59317,0.57715
25.6,0.21603,0,0.30563,0.66586,0.57926
25.8,0.70818,0,0.31327,0.73855,0.58137
26,0.76007,0,0.31844,0.73116,0.57629
27,0.62685,0,0.32361,0.72378,0.57121
28.2,0.40093,0,0.32878,0.71639,0.56613
28.2,-0.3474,0,0.33395,0.709,0.56104
28,0.91146,0,0.33716,0.70233,0.5536
28.8,0.28282,0,0.34036,0.69566,0.54616
30,-1.6029,0,0.34356,0.68899,0.53871
30.7,-5.2237,0,0.34676,0.68231,0.53127
30.3,-1.5439,0,0.35031,0.68971,0.53649
30.5,3.1981,0,0.35385,0.69711,0.54171
30.2,1.7178,0,0.35739,0.70451,0.54694
30,1.0784,0,0.36093,0.71191,0.55216
30.1,1.0273,0,0.3605,0.70935,0.54933
29.8,0.90977,0,0.36007,0.70678,0.54651
29.8,0.82631,0,0.35963,0.70422,0.54368
30.2,0.81024,0,0.3592,0.70165,0.54086
30.1,0.43947,0,0.36581,0.70125,0.52987
31.7,1.9067,0,0.37243,0.70085,0.51887
31.9,0.7094,0,0.37904,0.70046,0.50788
31.1,0.55943,0,0.38566,0.70006,0.49689
31.4,0.88774,0,0.38526,0.70541,0.49491
31.6,0.62497,0,0.38487,0.71076,0.49294
32,0.83754,0,0.38447,0.71611,0.49097
31.8,0.34359,0,0.38408,0.72146,0.489
32.8,-0.68356,0,0.38556,0.68813,0.48724
34,0.9545,0,0.38704,0.65481,0.48549
35.1,0.54343,0,0.38852,0.62148,0.48373
35.1,0.64804,0,0.39,0.58816,0.48198
35.4,1.2624,0,0.39045,0.59522,0.48084
35.7,0.36597,0,0.39089,0.60229,0.47971
36.5,1.1035,0,0.39134,0.60935,0.47858
36.9,0.56315,0,0.39179,0.61642,0.47744
37.5,1.041,0,0.39372,0.6292,0.4744
39.2,1.1879,0,0.39566,0.64199,0.47135
39.7,-0.05209,0,0.3976,0.65477,0.46831
40.7,0.63534,0,0.39954,0.66756,0.46526
41.7,0.48509,0,0.39954,0.66756,0.46526
42.5,1.0429,0,0.39954,0.66756,0.46526
42.8,1.065,0,0.39954,0.66756,0.46526
120.9,-0.057896,0,0.57947,0.86115,0.13422
122.1,-1.8687,0,0.57425,0.85851,0.12133
122.9,-0.67344,0,0.56902,0.85587,0.10844
125.2,2.2939,0,0.5638,0.85324,0.095554
125.2,-0.96804,0,0.55857,0.8506,0.082666
126.5,-0.02565,0,0.55743,0.85924,0.086499
126.2,-0.91856,0,0.55628,0.86789,0.090332
126.7,0.079488,0,0.55514,0.87653,0.094165
126.8,0.93431,0,0.55399,0.88518,0.097998
125.7,-2.463,0,0.56828,0.88949,0.089654
126.4,1.1028,0,0.58257,0.8938,0.08131
126.2,-2.123,0,0.59686,0.89811,0.072966
128.1,0.82869,0,0.61114,0.90242,0.064622
127.3,2.6802,0,0.60521,0.90075,0.082445
127,1.4643,0,0.59927,0.89909,0.10027
128.1,-0.70406,0,0.59333,0.89743,0.11809
128.7,1.6625,0,0.5874,0.89576,0.13591
128.1,-0.058967,0,0.58218,0.894,0.16131
127.4,1.088,0,0.57697,0.89223,0.1867
128.7,0.18371,0,0.57176,0.89046,0.21209
128.9,0.36817,0,0.56654,0.88869,0.23749
128.6,1.9536,0,0.57678,0.89093,0.22522
128,-0.97902,0,0.58701,0.89317,0.21296
128.3,2.4171,0,0.59725,0.8954,0.2007
129.5,0.17661,0,0.60748,0.89764,0.18843
130.6,1.7175,0,0.61241,0.89816,0.18804
130.6,0.25319,0,0.61734,0.89868,0.18764
134.7,-1.2825,0,0.62228,0.8992,0.18724
137.1,0.23899,0,0.62721,0.89972,0.18684
140.9,1.629,0,0.64657,0.90125,0.19227
138.8,1.1396,0,0.66593,0.90277,0.19769
141.2,0.811,0,0.6853,0.9043,0.20312
143.1,0.13122,0,0.70466,0.90583,0.20854
146.6,0.75898,0,0.67516,0.893,0.21971
146.9,0.84798,0,0.64567,0.88017,0.23087
151.9,0.92603,0,0.61618,0.86734,0.24203
154.5,1.5063,0,0.58668,0.85452,0.2532
156.8,1.2381,0,0.57734,0.84959,0.24134
155.4,0.87385,0,0.56801,0.84465,0.22947
155.5,0.80205,0,0.55867,0.83972,0.21761
157.8,1.2456,0,0.54933,0.83479,0.20575
160.4,0.83343,0,0.54505,0.83161,0.21107
161.8,1.3531,0,0.54076,0.82842,0.21639
162.8,0.78961,0,0.53648,0.82524,0.22172
165,-0.40715,0,0.53219,0.82205,0.22704
163.6,1.1652,0,0.52585,0.82366,0.23233
163.4,0.40803,0,0.51951,0.82527,0.23763
165.5,1.1032,0,0.51317,0.82689,0.24292
167,0.70521,0,0.50683,0.8285,0.24821
168.2,-0.92321,0,0.52087,0.83872,0.24229
170.3,0.30375,0,0.5349,0.84894,0.23636
171.8,0.376,0,0.54894,0.85916,0.23043
174,0.61402,0,0.56297,0.86939,0.2245
173,0.24958,0,0.56746,0.87886,0.23732
172.2,0.81394,0,0.57195,0.88834,0.25014
174.6,-0.62232,0,0.57643,0.89781,0.26296
177.7,1.4854,0,0.58092,0.90729,0.27578
178.7,1.1438,0,0.58492,0.90896,0.257
178.7,0.75531,0,0.58892,0.91063,0.23821
179.7,0.94244,0,0.59291,0.9123,0.21943
179.6,0.678,0,0.59691,0.91398,0.20065
181.1,0.78149,0,0.61123,0.91605,0.22648
179.1,0.78263,0,0.62555,0.91812,0.25232
178.3,0.70985,0,0.63987,0.92019,0.27815
181.2,0.40999,0,0.65419,0.92226,0.30398
182.9,1.1088,0,0.66215,0.91378,0.31482
184,1.3904,0,0.67011,0.90531,0.32566
185.7,0.70843,0,0.67806,0.89684,0.3365
192,1.0851,0,0.68602,0.88836,0.34734
195.7,1.0358,0,0.68091,0.88338,0.33958
198.1,1.4423,0,0.6758,0.87839,0.33182
190.6,1.2748,0,0.67068,0.8734,0.32406
195.6,1.34,0,0.66557,0.86841,0.3163
196.5,0.71314,0,0.66153,0.8769,0.34331
199.8,0.84996,0,0.6575,0.88538,0.37032
200.9,0.91095,0,0.65346,0.89387,0.39733
205.7,1.653,0,0.64942,0.90236,0.42433
207.5,1.1068,0,0.64632,0.87731,0.41097
210.6,1.3678,0,0.64322,0.85227,0.3976
212.6,1.3971,0,0.64012,0.82723,0.38423
212.8,0.62078,0,0.63702,0.80219,0.37087
214.1,1.1106,0,0.6205,0.78661,0.37028
216,0.82178,0,0.60397,0.77103,0.36968
218.3,1.2914,0,0.58745,0.75544,0.36909
214.6,0.10846,0,0.57093,0.73986,0.3685
214.8,0.50439,0,0.56829,0.76338,0.37702
214.2,0.17364,0,0.56564,0.7869,0.38555
216.2,0.322,0,0.56299,0.81042,0.39408
215.7,-0.61205,0,0.56035,0.83394,0.40261
214.1,0.34766,0,0.56818,0.85806,0.41483
216.5,0.15514,0,0.57601,0.88218,0.42704
216.3,0.14954,0,0.58384,0.9063,0.43926
216.9,0.017343,0,0.59167,0.93042,0.45148
219.1,-0.34593,0,0.60578,0.92471,0.45122
221.7,0.088673,0,0.61989,0.91899,0.45097
231.3,0.53397,0,0.63401,0.91327,0.45071
230.4,0.90116,0,0.64812,0.90755,0.45046
229.7,0.47566,0,0.62859,0.87536,0.45385
229.8,0.14928,0,0.60907,0.84317,0.45723
231.4,0.21778,0,0.58955,0.81098,0.46062
231.5,0.32234,0,0.57002,0.77879,0.46401
236.7,0.70101,0,0.57454,0.78087,0.47301
238,1.334,0,0.57906,0.78295,0.48201
236.4,0.62857,0,0.58358,0.78502,0.491
235.1,0.622,0,0.58811,0.7871,0.5
233.7,1.4859,0,0.5942,0.80405,0.49622
234.8,0.59637,0,0.6003,0.82099,0.49244
232.4,0.82112,0,0.60639,0.83794,0.48866
233.9,1.1392,0,0.61249,0.85488,0.48488
232.9,0.51034,0,0.60991,0.85883,0.4596
233.4,1.1113,0,0.60733,0.86277,0.43432
231.9,1.344,0,0.60474,0.86671,0.40904
234.4,0.327,1,0.60216,0.87065,0.38376
236.4,0.49138,1,0.5938,0.87734,0.38694
235.3,-0.12222,1,0.58544,0.88403,0.39012
234.7,-0.66213,1,0.57707,0.89071,0.39331
238.4,-3.6598,0,0.56871,0.8974,0.39649
242.9,0.0025085,0,0.5571,0.90344,0.41747
246.4,0.39991,0,0.5455,0.90948,0.43844
251.1,0.60052,0,0.5339,0.91552,0.45942
256.9,-0.18134,0,0.52229,0.92156,0.48039
261.9,0.42927,0,0.51605,0.88033,0.45736
262.9,0.42852,0,0.50981,0.8391,0.43433
264.6,1.1239,0,0.50357,0.79787,0.41129
266,0.59062,0,0.49733,0.75664,0.38826
270.4,-0.094413,0,0.49044,0.75474,0.4061
271.9,-0.008004,0,0.48355,0.75284,0.42395
276.6,-0.59781,0,0.47666,0.75095,0.44179
278.4,-0.21681,0,0.46977,0.74905,0.45964
281.8,0.06409,0,0.46154,0.75085,0.45824
282.7,-0.42769,0,0.45332,0.75265,0.45684
281.6,-0.71088,0,0.44509,0.75445,0.45543
281.6,0.32701,0,0.43686,0.75625,0.45403
282.4,-0.18112,0,0.43032,0.7566,0.44717
282.6,0.60326,0,0.42378,0.75696,0.4403
281.4,0.63189,0,0.41724,0.75732,0.43344
280.7,-0.099781,0,0.4107,0.75768,0.42657
282.1,0.58387,0,0.40406,0.77147,0.42304
282.4,0.25245,0,0.39743,0.78526,0.41951
288.3,0.89692,0,0.39079,0.79904,0.41598
293.3,0.5872,0,0.38415,0.81283,0.41245
291.2,0.31565,0,0.37743,0.83088,0.41058
288.5,0.3392,0,0.37071,0.84892,0.4087
286,0.017032,0,0.36399,0.86696,0.40683
284.2,0.90256,0,0.35727,0.88501,0.40495
283.6,0.22008,0,0.35727,0.88501,0.40495
289.9,1.1362,0,0.35727,0.88501,0.40495
286,0.85339,0,0.35727,0.88501,0.40495
49.2,0.1568,0,0.30304,0.48047,0.16968
47.7,0.32822,0,0.3088,0.48895,0.16997
48.4,0.49795,0,0.31457,0.49743,0.17027
50.3,0.66516,0,0.32033,0.50591,0.17056
52.1,0.82904,0,0.3261,0.5144,0.17085
54.5,0.94807,0,0.32509,0.51288,0.19732
55.8,1.0637,0,0.32409,0.51137,0.22379
57.7,1.1755,0,0.32308,0.50985,0.25025
56.9,1.2834,0,0.32208,0.50834,0.27672
60.2,1.0288,0,0.32258,0.50909,0.276
57.9,0.78189,0,0.32308,0.50984,0.27527
59,0.54066,0,0.32359,0.51059,0.27455
58.6,-2.3172,0,0.32409,0.51133,0.27382
59.9,4.0238,0,0.32713,0.51556,0.28685
61.3,1.4895,0,0.33017,0.51979,0.29988
71.6,0.71227,0,0.33321,0.52402,0.31291
66.9,7.6354,0,0.33625,0.52825,0.32594
70.7,-3.1863,0,0.34403,0.53746,0.41724
80.4,0.66503,0,0.3518,0.54667,0.50853
80.2,1.952,0,0.35957,0.55588,0.59982
82,1.5146,0,0.36735,0.5651,0.69111
84.9,-0.96781,0,0.38817,0.58257,0.64889
86.4,-1.4724,0,0.409,0.60004,0.60667
90.7,2.0106,0,0.42983,0.6175,0.56445
97.5,-5.5998,0,0.45065,0.63497,0.52223
97.3,7.5817,0,0.4596,0.64154,0.53426
100.7,4.2813,0,0.46854,0.64811,0.54629
99.6,-7.9378,0,0.47748,0.65467,0.55832
101.2,0.16475,1,0.48643,0.66124,0.57035
100.8,2.6274,1,0.48643,0.66124,0.53274
100.4,1.0779,1,0.48643,0.66124,0.49513
100.3,-1.4823,1,0.48643,0.66124,0.45752
103.5,1.1691,1,0.48643,0.66124,0.41992
98.6,0.13824,1,0.49173,0.66486,0.39755
93.4,1.8606,1,0.49704,0.66847,0.37519
97.1,0.48623,1,0.50235,0.67209,0.35283
95.5,1.1747,1,0.50766,0.67571,0.33046
91.6,0.68608,1,0.50739,0.67552,0.33191
92.8,-4.3196,1,0.50712,0.67534,0.33335
95.1,2.4807,1,0.50685,0.67516,0.33479
95.8,0.9977,1,0.50658,0.67497,0.33624
95.5,-0.40514,1,0.51474,0.67978,0.35114
97.4,0.014497,1,0.5229,0.68458,0.36604
98.8,1.9523,1,0.53106,0.68938,0.38094
101.7,-3.3464,0,0.53922,0.69418,0.39585
106.1,-1.0046,0,0.54053,0.69447,0.40544
105.9,1.0303,0,0.54184,0.69476,0.41503
105.1,0.09915,0,0.54316,0.69504,0.42462
106.4,0.47602,0,0.54447,0.69533,0.43422
104.9,1.0032,0,0.52498,0.65891,0.48429
108.6,-1.8911,0,0.50549,0.62249,0.53436
108.6,0.97558,0,0.48599,0.58607,0.58443
106,2.1734,0,0.4665,0.54965,0.6345
107.5,1.0127,0,0.4855,0.58656,0.63248
108.7,2.6892,0,0.50451,0.62347,0.63045
112.3,1.696,0,0.52351,0.66038,0.62843
114.3,2.9801,0,0.54251,0.6973,0.62641
112,0.24929,0,0.55287,0.70093,0.61658
112.8,0.38584,0,0.56322,0.70457,0.60675
112.9,1.0034,0,0.57358,0.70821,0.59692
113.7,1.3447,0,0.58393,0.71185,0.58709
116.2,2.2412,0,0.58779,0.71293,0.56442
116.3,-0.0686,0,0.59166,0.714,0.54174
